,rk,g,date,unnamed: 3_level_1,opp,w/l,tm,opp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,trb,ast,stl,blk,tov,pf,unnamed: 24_level_1,opp_fg,opp_fga,opp_fg%,opp_3p,opp_3pa,opp_3p%,opp_ft,opp_fta,opp_ft%,opp_orb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,season,team
28,27,27,2023-12-21,@,MEM,L,103,116,38,90,.422,18,52,.346,9,11,.818,12,39,28,12,9,16,21,,43,84,.512,16,35,.457,14,21,.667,8,41,27,8,7,18,14,2024,IND
29,28,28,2023-12-23,,ORL,L,110,117,43,82,.524,15,34,.441,9,13,.692,7,33,27,7,6,15,30,,39,73,.534,6,18,.333,33,41,.805,10,39,22,9,5,13,18,2024,IND
30,29,29,2023-12-26,@,HOU,W,123,117,43,82,.524,19,43,.442,18,21,.857,10,45,28,5,7,20,22,,47,97,.485,5,24,.208,18,22,.818,15,44,19,15,2,10,16,2024,IND
31,30,30,2023-12-28,@,CHI,W,120,104,43,85,.506,19,42,.452,15,22,.682,6,47,30,6,9,13,21,,40,97,.412,7,27,.259,17,22,.773,13,47,19,7,4,7,20,2024,IND
32,31,31,2023-12-30,,NYK,W,140,126,50,85,.588,23,43,.535,17,21,.810,7,34,40,6,7,16,18,,45,95,.474,17,37,.459,19,27,.704,15,42,24,12,2,13,19,2024,IND
33,32,32,2024-01-01,@,MIL,W,122,113,43,97,.443,5,35,.143,31,38,.816,14,52,23,7,5,7,24,,41,93,.441,10,40,.250,21,26,.808,8,46,27,4,8,11,26,2024,IND
34,33,33,2024-01-03,,MIL,W,142,130,50,90,.556,14,35,.400,28,34,.824,7,44,34,7,5,10,27,,46,92,.500,14,37,.378,24,32,.750,10,42,30,6,4,13,25,2024,IND
35,34,34,2024-01-05,,ATL,W,150,116,60,94,.638,19,39,.487,11,13,.846,8,39,50,12,3,14,24,,40,93,.430,10,42,.238,26,30,.867,14,39,21,6,3,14,11,2024,IND
36,35,35,2024-01-06,,BOS,L,101,118,38,92,.413,8,42,.190,17,22,.773,10,38,23,12,2,9,18,,46,90,.511,16,41,.390,10,19,.526,13,56,26,6,6,17,20,2024,IND
37,36,36,2024-01-08,,BOS,W,133,131,48,91,.527,19,40,.475,18,22,.818,9,39,29,6,7,13,23,,47,90,.522,17,35,.486,20,29,.690,13,42,26,3,8,15,20,2024,IND
38,37,37,2024-01-10,,WAS,W,112,104,41,92,.446,8,25,.320,22,24,.917,14,54,31,7,6,13,22,,38,88,.432,7,31,.226,21,30,.700,13,46,24,8,8,13,23,2024,IND
39,38,38,2024-01-12,@,ATL,W,126,108,53,79,.671,11,18,.611,9,12,.750,10,45,41,12,9,25,21,,40,89,.449,11,30,.367,17,23,.739,12,28,25,14,2,14,13,2024,IND
40,39,39,2024-01-14,@,DEN,L,109,117,43,92,.467,8,29,.276,15,22,.682,14,37,28,11,1,13,21,,46,71,.648,10,20,.500,15,23,.652,4,40,31,8,3,21,18,2024,IND
41,40,40,2024-01-15,@,UTA,L,105,132,38,95,.400,9,31,.290,20,25,.800,18,43,27,9,4,13,31,,45,81,.556,11,25,.440,31,35,.886,10,46,29,5,8,14,17,2024,IND
42,,,,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,2024,IND
43,Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,2024,IND
44,41,41,2024-01-18,@,SAC,W,126,121,49,89,.551,13,33,.394,15,19,.789,4,34,33,5,6,11,20,,44,85,.518,15,37,.405,18,32,.563,8,38,27,7,6,11,20,2024,IND
